ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
890,2,0,319545,5528202,5.78027,5528202,5.78027,0,18815,5528202,0.34034574,5528202,0.34034574,770,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0
891,1,0,1707,5528202,0.030878032000000003,5528202,0.030878032000000003,0,1707,5528202,0.030878032000000003,5528202,0.030878032000000003,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,0,1707,5510444,0.03097754,5510444,0.03097754,0,1707,5510444,0.03097754,5510444,0.03097754,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,113378,544971,7263022,7.503364,7263022,7.503364,0,138769,7263022,1.9106234,7263022,1.9106234,776,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0
894,1,0,401914,5518640,7.282845,5518640,7.282845,0,102327,5518640,1.8542067999999998,5518640,1.8542067999999998,772,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0
912,2,3592580,8134701,13076718,62.20751,13076718,62.20751,0,7222582,13076718,55.232372,13076718,55.232372,1527,61,14,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,61,14,0,0,0,0,0,0,47
951,2,0,110056,2038072,5.4000053,2038072,5.4000053,0,110056,2038072,5.4000053,2038072,5.4000053,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,2,491760,1548454,11826828,13.092725,11826828,13.092725,0,1001605,11826828,8.468923,11826828,8.468923,2424,22,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,2
1008,1,0,2151,3196440,0.067293614,3196440,0.067293614,0,2059,3196440,0.06441541,3196440,0.06441541,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,2,882436,2136139,4623910,46.197678,4623910,46.197678,0,1793532,4623910,38.78821,4623910,38.78821,1494,21,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,3,0,0,0
1031,2,0,65520,1301798,5.033039,1301798,5.033039,0,65520,1301798,5.033039,1301798,5.033039,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1,0,49509,2561250,1.9330015,2561250,1.9330015,0,49509,2561250,1.9330015,2561250,1.9330015,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,2,1199348,2343570,8955496,26.16907,8955496,26.16907,0,2228570,8955496,24.884941,8955496,24.884941,848,13,13,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1040,1,0,345,1139244,0.03028324,1139244,0.03028324,0,345,1139244,0.03028324,1139244,0.03028324,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1,0,345,1139244,0.03028324,1139244,0.03028324,0,345,1139244,0.03028324,1139244,0.03028324,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1,0,345,1139244,0.03028324,1139244,0.03028324,0,345,1139244,0.03028324,1139244,0.03028324,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1,0,345,1139244,0.03028324,1139244,0.03028324,0,345,1139244,0.03028324,1139244,0.03028324,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1,0,345,1139244,0.03028324,1139244,0.03028324,0,345,1139244,0.03028324,1139244,0.03028324,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,2,46444,334267,2701948,12.371333,2748392,12.162275,0,242419,2701948,8.972009,2701948,8.972009,1332,7,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,4,0,1,0
1117,1,0,0,3353530,0.0,3353530,0.0,0,0,3353530,0.0,3353530,0.0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,2,937076,8687646,17700628,49.081005,17700628,49.081005,0,8025441,17700628,45.339867,17700628,45.339867,2376,36,26,0,2,0,5,0,2,1,1,1,0,0,0,0,0,0,0,35,25,0,2,0,5,0,2,1
1193,1,0,0,2807130,0.0,2807130,0.0,0,0,2807130,0.0,2807130,0.0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1,0,21796,5110206,0.426519,5110206,0.426519,0,21796,5110206,0.426519,5110206,0.426519,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2,0,370748,14624396,2.5351338,14624396,2.5351338,0,344119,14624396,2.3530476,14624396,2.3530476,777,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0
1238,2,0,188160,2270292,8.287921,2270292,8.287921,0,188160,2270292,8.287921,2270292,8.287921,239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1255,1,0,32,1135146,0.0028190205,1135146,0.0028190205,0,32,1135146,0.0028190205,1135146,0.0028190205,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,2,163920,1052608,3050278,34.508590000000005,3050278,34.508590000000005,0,497018,3050278,16.294188000000002,3050278,16.294188000000002,704,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0
1288,1,0,590520,1322288,44.658955,1322288,44.658955,0,590520,1322288,44.658955,1322288,44.658955,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,2,193972,2027999,6970698,29.093199,6970698,29.093199,0,1360889,6970698,19.522995,6970698,19.522995,637,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
1303,2,193972,1958611,6763066,28.960402000000002,6763066,28.960402000000002,0,1080406,6763066,15.975092000000002,6763066,15.975092000000002,642,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0
1304,3,193972,1680473,5354720,31.383021999999997,5354720,31.383021999999997,0,1140050,5354720,21.290561999999998,5354720,21.290561999999998,631,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0
1305,2,193972,1677680,5443510,30.81982,5443510,30.81982,0,1037940,5443510,19.067476,5443510,19.067476,633,46,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,45,0,0,0,0,0,0,1
1306,2,193972,1937489,7230238,26.79703,7230238,26.79703,0,947210,7230238,13.100676,7230238,13.100676,622,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0
1320,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,1,0,36299,4805588,0.7553498000000001,4805588,0.7553498000000001,0,34061,4805588,0.70877904,4805588,0.70877904,1659,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1361,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1,0,4658,2793470,0.16674602,2793470,0.16674602,0,4658,2793470,0.16674602,2793470,0.16674602,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1,0,19808,8497886,0.23309326,8497886,0.23309326,0,20085,8497886,0.2363529,8497886,0.2363529,791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1483,1,0,9067,22380544,0.040512867,22380544,0.040512867,0,9067,22380544,0.040512867,22380544,0.040512867,11617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,1,0,185832,18394556,1.0102555,18394556,1.0102555,0,185832,18394556,1.0102555,18394556,1.0102555,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,2,280030,2972682,7227506,41.13012,7227506,41.13012,0,1079583,7227506,14.937145000000001,7227506,14.937145000000001,952,97,81,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,95,81,0,0,0,14,0,0,0
1519,2,860580,2299575,5066494,45.387896999999995,5066494,45.387896999999995,0,2071627,5066494,40.88877,5066494,40.88877,650,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0
1599,2,27320,168465,1971138,8.546586,1971138,8.546586,0,162923,1971138,8.265429,1971138,8.265429,326,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
1600,2,314180,1046482,5959858,17.558842000000002,6274038,16.679562,0,732302,5959858,12.287239,5959858,12.287239,693,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0
1623,2,570988,780990,9216402,8.473914,9787390,7.979553,0,91032,9216402,0.98771733,9216402,0.98771733,260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1633,2,0,172653,2908214,5.9367366,2908214,5.9367366,0,172653,2908214,5.9367366,2908214,5.9367366,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1,0,0,1092800,0.0,1092800,0.0,0,0,1092800,0.0,1092800,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1,0,140221,2756588,5.0867596,2756588,5.0867596,0,140221,2756588,5.0867596,2756588,5.0867596,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,2,0,70937,2509342,2.8269165000000003,2509342,2.8269165000000003,0,70937,2509342,2.8269165000000003,2509342,2.8269165000000003,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1,0,3289,4562440,0.07208862,4562440,0.07208862,0,3289,4562440,0.07208862,4562440,0.07208862,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,2,0,602961,3767428,16.004579999999997,3767428,16.004579999999997,0,602735,3767428,15.998581,3767428,15.998581,795,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0
1773,1,0,42218,905658,4.661583,905658,4.661583,0,42218,905658,4.661583,905658,4.661583,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,2,385212,1177853,3886270,30.308058000000003,3886270,30.308058000000003,0,1090377,3886270,28.057159999999996,3886270,28.057159999999996,538,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0
1839,1,0,1576,1430202,0.11019422,1430202,0.11019422,0,1576,1430202,0.11019422,1430202,0.11019422,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
