ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
415,1,0,7,3298890,0.00021219257999999998,3298890,0.00021219257999999998,0,7,3298890,0.00021219257999999998,3298890,0.00021219257999999998,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1,0,10,3298890,0.00030313226,3298890,0.00030313226,0,10,3298890,0.00030313226,3298890,0.00030313226,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2,0,97340,2684190,3.6264198,2684190,3.6264198,0,97340,2684190,3.6264198,2684190,3.6264198,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1,0,146,8012956,0.0018220491,8012956,0.0018220491,0,146,8012956,0.0018220491,8012956,0.0018220491,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1,0,20206,3379484,0.59790194,3379484,0.59790194,0,20206,3379484,0.59790194,3379484,0.59790194,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2,819600,1675510,2711510,61.79251,2711510,61.79251,0,1678599,2711510,61.90643000000001,2711510,61.90643000000001,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2,6830,6841366,20103422,34.030853,20103422,34.030853,0,6457520,20103422,32.1215,20103422,32.1215,1296,407,307,1,0,3,89,6,0,1,0,0,0,0,0,0,0,0,0,404,307,0,0,3,89,4,0,1
515,1,0,0,968494,0.0,968494,0.0,0,0,968494,0.0,968494,0.0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1,0,4041,1126950,0.35857847,1126950,0.35857847,0,4041,1126950,0.35857847,1126950,0.35857847,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,1,0,0,1850930,0.0,1850930,0.0,0,528,1850930,0.0285262,1850930,0.0285262,233,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0
557,1,0,7052,1995726,0.3533551,1995726,0.3533551,0,7052,1995726,0.3533551,1995726,0.3533551,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1,0,1373,1861858,0.07374354,1861858,0.07374354,0,1373,1861858,0.07374354,1861858,0.07374354,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1,0,12934,2185600,0.59178257,2185600,0.59178257,0,12934,2185600,0.59178257,2185600,0.59178257,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,5,1610514,3779987,3352164,112.76258999999999,4962678,76.16829,0,2169473,3352164,64.71858,3352164,64.71858,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1,0,4255,1057284,0.40244627,1057284,0.40244627,0,4255,1057284,0.40244627,1057284,0.40244627,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2,0,139238,4197718,3.3169928,4197718,3.3169928,0,139238,4197718,3.3169928,4197718,3.3169928,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1,504054,3439851,9400812,36.590996000000004,9904866,34.728896999999996,0,2764323,9400812,29.40515,9400812,29.40515,1601,13,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,4,0,0,0
735,1,0,0,1307262,0.0,1307262,0.0,0,0,1307262,0.0,1307262,0.0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1,0,0,12400548,0.0,12400548,0.0,0,0,12400548,0.0,12400548,0.0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,2,564158,2294144,3834362,59.83118,3834362,59.83118,0,2236552,3834362,58.32918000000001,3834362,58.32918000000001,360,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0
779,1,0,140508,5683926,2.4720237000000003,5683926,2.4720237000000003,0,140508,5683926,2.4720237000000003,5683926,2.4720237000000003,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,2,105182,1042073,4197718,24.824749,4197718,24.824749,0,747004,4197718,17.795479,4197718,17.795479,2519,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0
794,1,0,45877,1367366,3.3551368999999998,1367366,3.3551368999999998,0,45877,1367366,3.3551368999999998,1367366,3.3551368999999998,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2,0,151835,3935446,3.8581394999999996,3935446,3.8581394999999996,0,151835,3935446,3.8581394999999996,3935446,3.8581394999999996,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2,0,188934,3894466,4.8513455,3894466,4.8513455,0,188934,3894466,4.8513455,3894466,4.8513455,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2,0,135424,2043536,6.6269445000000005,2043536,6.6269445000000005,0,135424,2043536,6.6269445000000005,2043536,6.6269445000000005,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,0,15,993082,0.0015104493,993082,0.0015104493,0,15,993082,0.0015104493,993082,0.0015104493,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1,21856,737562,15387990,4.793101999999999,15387990,4.793101999999999,0,363962,15387990,2.3652341,15387990,2.3652341,1426,92,0,0,0,0,85,0,7,0,7,0,0,0,0,0,0,7,0,85,0,0,0,0,85,0,0,0
855,2,1542214,1866071,2897286,64.407555,2897286,64.407555,0,1866071,2897286,64.407555,2897286,64.407555,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,1366,49518,2625452,1.8860753000000001,2625452,1.8860753000000001,0,3757,2625452,0.14309917,2625452,0.14309917,711,68,68,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,2,0,175333,5891558,2.976004,5891558,2.976004,0,175155,5891558,2.9729826,5891558,2.9729826,359,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
926,2,0,167211,8895392,1.8797486,8895392,1.8797486,0,172236,8895392,1.9362384,8895392,1.9362384,445,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
927,1,0,42038,2849476,1.4752887,2849476,1.4752887,0,42204,2849476,1.4811143999999998,2849476,1.4811143999999998,455,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,2,0,181483,3083062,5.8864529999999995,3083062,5.8864529999999995,0,186874,3083062,6.0613117,3083062,6.0613117,467,4,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,1,0
929,2,0,92591,1871420,4.9476333,1871420,4.9476333,0,92448,1871420,4.939992,1871420,4.939992,313,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,2,86058,1761033,3207368,54.90586,3207368,54.90586,0,621633,3207368,19.381404999999997,3207368,19.381404999999997,1689,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0
959,1,0,1510,2364546,0.06386004,2364546,0.06386004,0,1510,2364546,0.06386004,2364546,0.06386004,4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1,0,442,2415088,0.01830161,2415088,0.01830161,0,442,2415088,0.01830161,2415088,0.01830161,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1,21856,28311,4920332,0.575388,4942188,0.57284343,0,6455,4920332,0.13119033,4920332,0.13119033,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1,0,28994,2406892,1.204624,2406892,1.204624,0,28994,2406892,1.204624,2406892,1.204624,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1,0,81997,5444876,1.505948,5444876,1.505948,0,81997,5444876,1.505948,5444876,1.505948,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1,0,72485,5444876,1.3312516,5444876,1.3312516,0,72485,5444876,1.3312516,5444876,1.3312516,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1,0,83206,5444876,1.5281523000000001,5444876,1.5281523000000001,0,83206,5444876,1.5281523000000001,5444876,1.5281523000000001,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1,0,63320,5444876,1.1629281999999999,5444876,1.1629281999999999,0,63320,5444876,1.1629281999999999,5444876,1.1629281999999999,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,1,0,10027,3604874,0.27815118,3604874,0.27815118,0,10027,3604874,0.27815118,3604874,0.27815118,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,2,0,107206,2659602,4.0309040000000005,2659602,4.0309040000000005,0,107206,2659602,4.0309040000000005,2659602,4.0309040000000005,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,2,218560,660149,2386402,27.662943,2604962,25.341982,0,417116,2386402,17.478867,2386402,17.478867,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1,2732,255415,15434434,1.6548387999999998,15434434,1.6548387999999998,0,236421,15434434,1.5317763,15434434,1.5317763,2225,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2,519080,721487,3667710,19.671322,3667710,19.671322,0,721487,3667710,19.671322,3667710,19.671322,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,5,10943026,11051313,11848684,93.27038,11848684,93.27038,0,11051313,11848684,93.27038,11848684,93.27038,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,1,0,30647,1975236,1.5515615,1975236,1.5515615,0,30647,1975236,1.5515615,1975236,1.5515615,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,1,0,30307,4417644,0.6860444,4417644,0.6860444,0,30307,4417644,0.6860444,4417644,0.6860444,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1,21856,45753,1252622,3.6525784,1252622,3.6525784,0,45753,1252622,3.6525784,1252622,3.6525784,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,2,808672,1419505,7257558,19.558989,8066230,17.598122,0,610833,7257558,8.416509,7257558,8.416509,1631,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1254,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,1,0,10921,905658,1.2058636,905658,1.2058636,0,10921,905658,1.2058636,905658,1.2058636,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1,0,115780,6752138,1.7147162,6752138,1.7147162,0,115780,6752138,1.7147162,6752138,1.7147162,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1,383846,2665436,5815062,45.83676,5815062,45.83676,0,2588751,5815062,44.518029999999996,5815062,44.518029999999996,1119,9,8,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
1301,1,0,0,1333216,0.0,1333216,0.0,0,0,1333216,0.0,1333216,0.0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,5,18337184,19295496,21373802,90.27638,21373802,90.27638,0,19213977,21373802,89.89499,21373802,89.89499,690,19,18,0,0,0,1,0,0,0,18,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1322,2,207632,2119770,7661894,27.666395,7661894,27.666395,0,1725329,7661894,22.518309,7661894,22.518309,1068,16,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,1,0
1323,2,464440,1325845,2879528,46.04383,2879528,46.04383,0,1294647,2879528,44.960392,2879528,44.960392,566,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1328,1,0,16,1889178,0.0008469292,1889178,0.0008469292,0,16,1889178,0.0008469292,1889178,0.0008469292,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,1,0,9140,1458888,0.6265046,1458888,0.6265046,0,9140,1458888,0.6265046,1458888,0.6265046,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,2,68300,340270,2658236,12.800594,2726536,12.479938,0,183431,2658236,6.9004784,2658236,6.9004784,746,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0
1350,5,7252094,8809906,9917160,88.83497,9917160,88.83497,0,8809906,9917160,88.83497,9917160,88.83497,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2,0,282896,6147000,4.602180000000001,6147000,4.602180000000001,0,282896,6147000,4.602180000000001,6147000,4.602180000000001,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2,0,170639,4290606,3.9770372000000003,4290606,3.9770372000000003,0,170639,4290606,3.9770372000000003,4290606,3.9770372000000003,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1,0,73515,6989822,1.0517435,6989822,1.0517435,0,73515,6989822,1.0517435,6989822,1.0517435,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,1,17758,17775,905658,1.9626613999999998,905658,1.9626613999999998,0,17775,905658,1.9626613999999998,905658,1.9626613999999998,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1,17758,17774,905658,1.962551,905658,1.962551,0,17774,905658,1.962551,905658,1.962551,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1,0,0,5689390,0.0,5689390,0.0,0,0,5689390,0.0,5689390,0.0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,4,17234822,19591428,22380544,87.537766,22380544,87.537766,0,18899126,22380544,84.44444,22380544,84.44444,2473,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0
1545,1,0,0,11916984,0.0,11916984,0.0,0,0,11916984,0.0,11916984,0.0,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,1,0,43437,2375474,1.8285613999999997,2375474,1.8285613999999997,0,43437,2375474,1.8285613999999997,2375474,1.8285613999999997,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,2,23222,635384,16472594,3.8572187000000007,16472594,3.8572187000000007,0,311349,16472594,1.8901029999999999,16472594,1.8901029999999999,2324,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,0,0,0,0,0,0
1632,1,0,0,3076232,0.0,3076232,0.0,0,0,3076232,0.0,3076232,0.0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1,0,36348,1057284,3.4378653,1057284,3.4378653,0,36348,1057284,3.4378653,1057284,3.4378653,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2,795012,1692782,4287874,39.478355,4287874,39.478355,0,1348925,4287874,31.459063,4287874,31.459063,666,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0
1688,1,0,208680,15419408,1.3533593000000002,15419408,1.3533593000000002,0,208680,15419408,1.3533593000000002,15419408,1.3533593000000002,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,2,0,177031,4905306,3.6089693999999994,4905306,3.6089693999999994,0,177031,4905306,3.6089693999999994,4905306,3.6089693999999994,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,1,0,10,2525734,0.00039592452000000006,2525734,0.00039592452000000006,0,10,2525734,0.00039592452000000006,2525734,0.00039592452000000006,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1,0,4200,1255354,0.33456698,1255354,0.33456698,0,4200,1255354,0.33456698,1255354,0.33456698,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1,0,521153,4274214,12.192955,4274214,12.192955,0,519786,4274214,12.160973,4274214,12.160973,822,3,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1802,2,0,520474,4189522,12.423231,4189522,12.423231,0,517455,4189522,12.351171,4189522,12.351171,824,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2,0,525401,4274214,12.292342,4274214,12.292342,0,523986,4274214,12.259236,4274214,12.259236,817,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1804,4,0,519479,4274214,12.153789999999999,4274214,12.153789999999999,0,519125,4274214,12.145508,4274214,12.145508,823,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1805,1,0,402831,4457258,9.037642,4457258,9.037642,0,402831,4457258,9.037642,4457258,9.037642,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,2,35516,522463,6291796,8.303877,6291796,8.303877,0,470457,6291796,7.4773088,6291796,7.4773088,1659,15,5,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,0,0
1856,1,0,1350686,22380544,6.0350904000000005,22380544,6.0350904000000005,0,1344344,22380544,6.006753,22380544,6.006753,3202,9,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,2,4,0,0
1939,5,700758,1296627,1330484,97.45529,2031242,63.834198,0,595869,1330484,44.78588,1330484,44.78588,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1,0,5879,1195250,0.49186364,1195250,0.49186364,0,5879,1195250,0.49186364,1195250,0.49186364,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,2,207632,418064,2342690,17.845469,2342690,17.845469,0,422996,2342690,18.055996,2342690,18.055996,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,2,151626,375214,2385036,15.732006,2385036,15.732006,0,376150,2385036,15.771251000000001,2385036,15.771251000000001,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,2,263638,486588,2398696,20.285522,2398696,20.285522,0,474705,2398696,19.790127,2398696,19.790127,589,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1988,1,415264,633374,2550322,24.835060000000002,2550322,24.835060000000002,0,633374,2550322,24.835060000000002,2550322,24.835060000000002,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,2,348330,569230,2483388,22.921509,2483388,22.921509,0,569230,2483388,22.921509,2483388,22.921509,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,1072310,0.0,1072310,0.0,0,0,1072310,0.0,1072310,0.0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,0,4685,1240328,0.37772268,1240328,0.37772268,0,4685,1240328,0.37772268,1240328,0.37772268,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
