ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
1068,1,0,0,3808408,0.0,3808408,0.0,0,0,3808408,0.0,3808408,0.0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,1,0,0,1058650,0.0,1058650,0.0,0,0,1058650,0.0,1058650,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2,1035428,2063399,2830352,72.90256,2830352,72.90256,0,1920652,2830352,67.85911999999999,2830352,67.85911999999999,601,23,0,0,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,5,15,0,0,0
1133,1,0,13,1342778,0.0009681422,1342778,0.0009681422,0,13,1342778,0.0009681422,1342778,0.0009681422,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,3,1270380,2847565,5988544,47.55021,5988544,47.55021,0,2790070,5988544,46.590121999999994,5988544,46.590121999999994,492,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0
1338,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,2,0,221128,2777078,7.962614,2777078,7.962614,0,221128,2777078,7.962614,2777078,7.962614,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,2,0,447884,8231516,5.4410877,8231516,5.4410877,0,447884,8231516,5.4410877,8231516,5.4410877,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,2,0,215631,1788094,12.059265,1788094,12.059265,0,215631,1788094,12.059265,1788094,12.059265,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,2,0,351280,2494316,14.08322,2494316,14.08322,0,345687,2494316,13.858989999999999,2494316,13.858989999999999,954,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,1,0,113,1964308,0.0057526619999999995,1964308,0.0057526619999999995,0,113,1964308,0.0057526619999999995,1964308,0.0057526619999999995,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,2,0,236633,2379572,9.944351,2379572,9.944351,0,236633,2379572,9.944351,2379572,9.944351,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,2,0,246655,2838548,8.689478,2838548,8.689478,0,246655,2838548,8.689478,2838548,8.689478,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,2,319644,535089,1872786,28.571817,2192430,24.406206,0,215445,1872786,11.5039835,1872786,11.5039835,737,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1412,2,0,279525,6537676,4.275601999999999,6537676,4.275601999999999,0,279525,6537676,4.275601999999999,6537676,4.275601999999999,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,2,624262,921209,2670530,34.49536,2670530,34.49536,0,921209,2670530,34.49536,2670530,34.49536,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,1,0,113,1484842,0.007610237,1484842,0.007610237,0,113,1484842,0.007610237,1484842,0.007610237,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,2,0,346052,4290606,8.065341,4290606,8.065341,0,346052,4290606,8.065341,4290606,8.065341,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,2,0,232642,7575836,3.0708425,7575836,3.0708425,0,232642,7575836,3.0708425,7575836,3.0708425,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,2,0,331764,3419098,9.703261,3419098,9.703261,0,331764,3419098,9.703261,3419098,9.703261,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2,688464,1026104,2670530,38.423233,2670530,38.423233,0,1026104,2670530,38.423233,2670530,38.423233,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,2,0,233362,2682824,8.698372,2682824,8.698372,0,233362,2682824,8.698372,2682824,8.698372,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,2,38248,367493,2192430,16.761904,2192430,16.761904,0,362367,2192430,16.5281,2192430,16.5281,809,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1422,2,0,365459,2192430,16.66913,2192430,16.66913,0,365459,2192430,16.66913,2192430,16.66913,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,2,0,222111,1721160,12.904727000000001,1721160,12.904727000000001,0,222111,1721160,12.904727000000001,1721160,12.904727000000001,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,2,540936,769457,2192430,35.096077,2192430,35.096077,0,769457,2192430,35.096077,2192430,35.096077,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,2,0,228574,2830352,8.075814999999999,2830352,8.075814999999999,0,228574,2830352,8.075814999999999,2830352,8.075814999999999,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,1,0,64081,1314092,4.876447,1314092,4.876447,0,64081,1314092,4.876447,1314092,4.876447,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,2,0,236632,2192430,10.7931385,2192430,10.7931385,0,236632,2192430,10.7931385,2192430,10.7931385,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,2,478100,714068,1714330,41.65289,2192430,32.569706,0,235968,1714330,13.764444000000001,1714330,13.764444000000001,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,1,0,113,1520358,0.00743246,1520358,0.00743246,0,113,1520358,0.00743246,1520358,0.00743246,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,2,0,247608,2874064,8.615257000000001,2874064,8.615257000000001,0,247608,2874064,8.615257000000001,2874064,8.615257000000001,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,2,478100,1044269,1714330,60.914116,2192430,47.630665,0,465787,1714330,27.170206,1714330,27.170206,709,59,0,0,58,0,1,0,0,0,58,0,0,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1435,2,0,164084,2371376,6.9193583,2371376,6.9193583,0,158472,2371376,6.6827024999999995,2371376,6.6827024999999995,707,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,2,0,354585,2886358,12.284858999999999,2886358,12.284858999999999,0,354585,2886358,12.284858999999999,2886358,12.284858999999999,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1,0,105903,2529832,4.1861672,2529832,4.1861672,0,105903,2529832,4.1861672,2529832,4.1861672,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,2,0,332843,2251168,14.785347,2251168,14.785347,0,332843,2251168,14.785347,2251168,14.785347,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,2,0,232575,2947828,7.8897070000000005,2947828,7.8897070000000005,0,226989,2947828,7.700212,2947828,7.700212,910,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,2,478100,907686,2670530,33.988983000000005,2670530,33.988983000000005,0,907686,2670530,33.988983000000005,2670530,33.988983000000005,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1,0,73674,2241606,3.2866614000000003,2241606,3.2866614000000003,0,73674,2241606,3.2866614000000003,2241606,3.2866614000000003,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1,0,56277,2279854,2.4684473999999996,2279854,2.4684473999999996,0,56277,2279854,2.4684473999999996,2279854,2.4684473999999996,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1,0,113,1494404,0.007561543,1494404,0.007561543,0,113,1494404,0.007561543,1494404,0.007561543,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,2,0,292736,2484754,11.781286999999999,2484754,11.781286999999999,0,292736,2484754,11.781286999999999,2484754,11.781286999999999,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,2,0,292218,2468362,11.838539,2468362,11.838539,0,286636,2468362,11.612397,2468362,11.612397,1015,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,2,703490,912062,2192430,41.600506,2192430,41.600506,0,912062,2192430,41.600506,2192430,41.600506,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1,0,360489,18686880,1.9291022,18686880,1.9291022,0,360489,18686880,1.9291022,18686880,1.9291022,4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,1,0,69543,10902046,0.63788944,10902046,0.63788944,0,69543,10902046,0.63788944,10902046,0.63788944,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,1,0,2084,2692386,0.07740346,2692386,0.07740346,0,2084,2692386,0.07740346,2692386,0.07740346,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,2,2081784,4893782,10350182,47.282084999999995,10350182,47.282084999999995,0,4831465,10350182,46.68,10350182,46.68,700,22,2,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,3
1613,2,79228,355725,9824272,3.620879,9903500,3.591912,0,282113,9824272,2.8715917999999996,9824272,2.8715917999999996,762,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1659,2,0,107270,2057196,5.2143793,2057196,5.2143793,0,107174,2057196,5.2097125,2057196,5.2097125,572,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,2,0,85112,2057196,4.137282,2057196,4.137282,0,85016,2057196,4.1326156,2057196,4.1326156,570,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,2,820966,1380366,5769984,23.923222,5769984,23.923222,0,1366110,5769984,23.67615,5769984,23.67615,691,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,2,0
1786,1,54640,737103,4095268,17.998896,4149908,17.761913,0,396809,4095268,9.689451,4095268,9.689451,517,181,0,0,181,0,0,0,0,0,181,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1,0,72353,7439236,0.97258645,7439236,0.97258645,0,72353,7439236,0.97258645,7439236,0.97258645,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2,0,275842,3465542,7.9595633,3465542,7.9595633,0,275842,3465542,7.9595633,3465542,7.9595633,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1,0,17,2176038,0.00078123633,2176038,0.00078123633,0,17,2176038,0.00078123633,2176038,0.00078123633,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1,0,17,2124130,0.0008003277,2124130,0.0008003277,0,17,2124130,0.0008003277,2124130,0.0008003277,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,2,0,9709789,22380544,43.384953,22380544,43.384953,0,7977450,22380544,35.644577000000005,22380544,35.644577000000005,1398,73,67,0,0,0,6,0,0,0,16,16,0,0,0,0,0,0,0,57,51,0,0,0,6,0,0,0
1932,1,0,23679,1636468,1.4469577,1636468,1.4469577,0,23679,1636468,1.4469577,1636468,1.4469577,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,5,0,464510,1729356,26.860289,1729356,26.860289,0,464510,1729356,26.860289,1729356,26.860289,315,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1980,2,15558740,15928559,22380544,71.17145500000001,22380544,71.17145500000001,0,15928559,22380544,71.17145500000001,22380544,71.17145500000001,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,0,183006,9884376,1.8514674,9884376,1.8514674,0,183006,9884376,1.8514674,9884376,1.8514674,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,0,209238,5933904,3.5261440000000004,5933904,3.5261440000000004,0,209097,5933904,3.5237677000000005,5933904,3.5237677000000005,470,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,2,0,173895,4785098,3.634095,4785098,3.634095,0,173895,4785098,3.634095,4785098,3.634095,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,0,206234,5425752,3.8010216,5425752,3.8010216,0,206234,5425752,3.8010216,5425752,3.8010216,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,1,0,92519,4808320,1.9241439999999999,4808320,1.9241439999999999,0,92519,4808320,1.9241439999999999,4808320,1.9241439999999999,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,1,0,0,1120120,0.0,1120120,0.0,0,0,1120120,0.0,1120120,0.0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,2,2426016,3183365,5024148,63.361293999999994,5024148,63.361293999999994,0,3183365,5024148,63.361293999999994,5024148,63.361293999999994,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,2,344232,1117854,4347978,25.709743,4347978,25.709743,0,1126457,4347978,25.907604,4347978,25.907604,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2,2275756,5055134,6743942,74.958145,6743942,74.958145,0,5017415,6743942,74.39885,6743942,74.39885,793,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0
2081,2,1309994,2982639,9213670,32.37189,9213670,32.37189,0,2795837,9213670,30.344446,9213670,30.344446,798,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2082,2,1704768,4691991,6313652,74.31501,6313652,74.31501,0,4680954,6313652,74.1402,6313652,74.1402,785,4,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0
2083,2,1861858,5838371,8515644,68.56054,8515644,68.56054,0,5781996,8515644,67.89851999999999,8515644,67.89851999999999,789,5,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0
2086,2,3020226,3651621,6234424,58.571906999999996,6234424,58.571906999999996,0,3629717,6234424,58.220569999999995,6234424,58.220569999999995,711,11,6,4,0,0,0,0,0,1,7,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2087,2,226756,1306082,4158104,31.410519,4158104,31.410519,0,862156,4158104,20.734354,4158104,20.734354,3834,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0
2088,2,95620,212631,6589584,3.2267742000000004,6589584,3.2267742000000004,0,212631,6589584,3.2267742000000004,6589584,3.2267742000000004,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,1,0,19335,1417908,1.3636286,1417908,1.3636286,0,19335,1417908,1.3636286,1417908,1.3636286,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,2,0,619777,5701684,10.870069500000001,5701684,10.870069500000001,0,581675,5701684,10.201811,5701684,10.201811,936,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0
2159,4,0,270187,1438398,18.783884,1438398,18.783884,0,270187,1438398,18.783884,1438398,18.783884,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,1,15026,417883,4199084,9.951766000000001,4199084,9.951766000000001,0,417883,4199084,9.951766000000001,4199084,9.951766000000001,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,1,0,233,1204812,0.019339116,1204812,0.019339116,0,233,1204812,0.019339116,1204812,0.019339116,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,1,0,0,3210100,0.0,3210100,0.0,0,0,3210100,0.0,3210100,0.0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,1,0,51706,4704504,1.0990744,4704504,1.0990744,0,51706,4704504,1.0990744,4704504,1.0990744,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,1,0,0,7280780,0.0,7280780,0.0,0,0,7280780,0.0,7280780,0.0,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,2,598308,2191857,4248260,51.594227000000004,4248260,51.594227000000004,0,2171630,4248260,51.118107,4248260,51.118107,983,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0
2237,1,0,712185,17626864,4.0403385,17626864,4.0403385,0,712185,17626864,4.0403385,17626864,4.0403385,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,1,0,3734,2002556,0.1864617,2002556,0.1864617,0,3734,2002556,0.1864617,2002556,0.1864617,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,2,270468,714877,3285230,21.760332000000002,3285230,21.760332000000002,0,714877,3285230,21.760332000000002,3285230,21.760332000000002,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,1,0,11933,5540496,0.21537782,5540496,0.21537782,0,11933,5540496,0.21537782,5540496,0.21537782,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,2,16392,415595,2206090,18.838532999999998,2206090,18.838532999999998,0,247146,2206090,11.202897,2206090,11.202897,6733,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0
