ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
2879,1,0,2835,4883450,0.05805322,4883450,0.05805322,0,2835,4883450,0.05805322,4883450,0.05805322,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,1,0,26360,3003834,0.8775451999999999,3003834,0.8775451999999999,0,26360,3003834,0.8775451999999999,3003834,0.8775451999999999,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,1,0,2569,2454702,0.10465629,2454702,0.10465629,0,2569,2454702,0.10465629,2454702,0.10465629,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,1,0,2835,2466996,0.11491709,2466996,0.11491709,0,2835,2466996,0.11491709,2466996,0.11491709,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,1,0,2835,9366662,0.030266917999999997,9366662,0.030266917999999997,0,2835,9366662,0.030266917999999997,9366662,0.030266917999999997,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,1,0,3405,2650040,0.12848863,2650040,0.12848863,0,3405,2650040,0.12848863,2650040,0.12848863,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,2,0,2523,4744118,0.053181645,4744118,0.053181645,0,2523,4744118,0.053181645,4744118,0.053181645,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,1,21856,822105,8842118,9.297603,8842118,9.297603,0,147251,8842118,1.6653363,8842118,1.6653363,750,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0
2887,2,0,2902,2085882,0.1391258,2085882,0.1391258,0,2902,2085882,0.1391258,2085882,0.1391258,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,1,0,4536,2809862,0.16143142,2809862,0.16143142,0,4536,2809862,0.16143142,2809862,0.16143142,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,1,0,4045,2215652,0.18256477,2215652,0.18256477,0,4045,2215652,0.18256477,2215652,0.18256477,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,1,0,7721,983520,0.7850374,983520,0.7850374,0,7721,983520,0.7850374,983520,0.7850374,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,1,0,8115,2028510,0.40004733,2028510,0.40004733,0,8115,2028510,0.40004733,2028510,0.40004733,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,2,0,4479027,22380544,20.013039000000003,22380544,20.013039000000003,0,4413211,22380544,19.718962,22380544,19.718962,2567,26,7,1,0,1,11,2,1,3,3,2,0,0,0,1,0,0,0,21,5,0,0,1,10,1,1,3
2900,1,0,12875,7481582,0.17208928,7481582,0.17208928,0,12875,7481582,0.17208928,7481582,0.17208928,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,1,0,6001,2114568,0.28379318,2114568,0.28379318,0,6001,2114568,0.28379318,2114568,0.28379318,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,1,0,11796,2632282,0.44812828,2632282,0.44812828,0,11796,2632282,0.44812828,2632282,0.44812828,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,1,0,157056,4367102,3.5963437999999996,4367102,3.5963437999999996,0,157056,4367102,3.5963437999999996,4367102,3.5963437999999996,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,1,0,106679,4263286,2.5022717,4263286,2.5022717,0,106679,4263286,2.5022717,4263286,2.5022717,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,1,0,37881,4399886,0.8609540999999999,4399886,0.8609540999999999,0,37881,4399886,0.8609540999999999,4399886,0.8609540999999999,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,1,0,3075,4343880,0.07078925,4343880,0.07078925,0,3075,4343880,0.07078925,4343880,0.07078925,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
